"Transaction ID ","Date","Country","Product ID ","Product name","Category","Price Per Unit ","Quantity Purchased","Cost Price","Discount Applied ","Payment method","Customer age group","Customer gender ","Stores location","Sales representative","Total Amount","Profit"
"9b294cd1-19e4-4961-87be-71a127c4673b","2025-08-28","China","15b347d9-27ad-4ef8-9b98-8e1d50c483cb","Building","Beauty","150.19",7,"100.32","27.63","Cash","Young","Male","Guangzhou","Brianna Fleming","1023.70","916.38"
"ea7028d8-7172-4b3f-a8dc-ab5dde1193ac","2025-05-17","China","3a1290e2-7b71-4735-94fa-7a61c765f8fb","Heart","Home & Kitchen","412.23",9,"249.01","6.87","Credit Card","Adult","Other","Shanghai","Meghan Welch","3703.20","3445.19"
"05e40527-38da-4fe8-89d5-b312c5d72b7c","2025-08-17","China","671be5fa-cfd7-43eb-aefd-37d057631636","Citizen","Home & Kitchen","50.03",8,"44.89","3.62","Credit Card","Adult","Female","Shanghai","Michael Reynolds","396.62","343.73"
"69b07fd4-41ad-4235-9be0-3e4c6f162862","2025-07-08","China","e0dd9a38-ed85-413f-bd32-c80b2067f8c0","Authority","Beauty","314.1",6,"253.52","51.02","Credit Card","Senior","Other","Beijing","Brian Lamb","1833.58","1574.06"
"c7369a1d-e702-4936-98af-73e77644009d","2025-12-20","China","9f318494-8f9b-468f-87c4-6713630cfc7b","Against","Beauty","312.62",9,"240.09","21.26","Credit Card","Young","Male","Guangzhou","Ruben Mcintyre","2792.32","2543.23"
"7dba772d-65c3-4486-8fe7-fedba68dfcec","2025-09-07","China","93525a7a-036a-4d7e-9ff7-3bd10a46b44c","Institution","Clothing","69.7",3,"43.04","2.07","Credit Card","Adult","Male","Shanghai","Gloria Miller","207.03","160.99"
"c63c5bb0-e04f-4bdc-b597-115292e34b58","2025-09-07","China","db1ac039-dd3c-4b4f-aa2d-0002dd56a0e1","Fish","Clothing","76.61",9,"57.81","5.45","Mobile Payment","Adult","Male","Shanghai","Catherine Duncan","684.04","617.23"
"1b64bd85-0887-4bc9-8bf2-536ae2dd750f","2025-04-24","China","5c5467a4-395c-4dff-8ec3-603bf947b535","Society","Electronics","357.63",2,"243.32","33.67","Cash","Senior","Male","Shanghai","Kimberly Erickson MD","681.59","436.27"
"92c4ca05-fbf2-486e-bcd5-fc6cde2c5eff","2025-04-24","China","11ecef4a-beb7-4054-b2d1-498cd59a0007","While","Home & Kitchen","475.67",8,"379.81","48.98","Mobile Payment","Senior","Male","Shanghai","Joshua Norman","3756.38","3368.57"
"6a08a717-6fde-47fd-8133-42bb28491807","2025-12-31","China","084534e3-7f53-4e8b-9b31-30a75171d8a0","Role","Home & Kitchen","436.21",4,"321.82","82.61","Cash","Senior","Male","Shanghai","Shannon Moreno","1662.23","1336.41"
"6fe67b22-d52d-47d7-a71a-efc57f3bb724","2025-08-28","China","07290bc6-d726-459a-bd5b-cc8ea7f404dd","Often","Clothing","403.69",6,"271.28","40.58","Cash","Young","Male","Shanghai","Jeffrey Bell","2381.56","2104.28"
"31ce3792-927e-44c8-9a7c-6851c5cb539a","2025-04-16","China","027aec50-0165-4054-b72e-71fddcf5a249","Continue","Clothing","381.37",6,"327.39","19.67","Cash","Adult","Female","Guangzhou","Cheyenne Thomas","2268.55","1935.16"
"c8ee3cb9-92cd-474f-841c-c15d21849131","2025-04-02","China","d964fff2-79c2-4614-8b8a-d32b7984b528","Walk","Home & Kitchen","139.64",8,"101.06","7.39","Mobile Payment","Senior","Male","Guangzhou","Sheila Sampson","1109.73","1000.67"
"422582ea-e755-4a3e-8750-67c39d8e8334","2025-10-19","China","17972663-eca7-43ae-8119-7b265c3ce2a1","Wrong","Clothing","219.54",4,"139.92","11.97","Credit Card","Adult","Male","Shanghai","Sharon Weaver","866.19","722.27"
"4cf6706a-356a-4309-a8e4-4fcc3c0ff461","2025-04-24","China","4e700c7b-9be8-4ea3-9c00-a3289c262d79","Area","Sports","20.14",2,"13.6","2.31","Credit Card","Young","Other","Guangzhou","Rickey Hensley DDS","37.97","22.37"
"c378ba97-9982-4a60-8abd-ebb297ef78ef","2025-12-02","China","50f44113-d129-4ca4-80d6-bcee149a49cb","Without","Home & Kitchen","420.41",10,"306.63","71.78","Mobile Payment","Adult","Female","Shanghai","Mark Cochran","4132.32","3815.69"
"d646db17-956a-47ab-ba6e-78693c255d46","2025-08-18","China","3bb77799-160d-485e-8bd1-be803ea554d4","Tonight","Sports","87.99",10,"61.46","13.2","Cash","Young","Male","Guangzhou","Justin Harmon","866.70","795.24"
"377d21b3-38d2-4b05-91bd-51d15250898a","2025-05-05","China","7baf658b-e958-4c9e-b06b-d242f39572e0","Nor","Home & Kitchen","178.49",5,"129.08","31.75","Mobile Payment","Senior","Male","Guangzhou","Linda Gallagher","860.70","726.62"
"ad740954-1df6-4147-a3a3-76a8bbfdbf48","2025-03-01","China","ac90a66f-3412-431f-b22d-a1194b97f62e","Account","Electronics","462.25",9,"344.39","5.42","Mobile Payment","Young","Male","Guangzhou","Michael Hutchinson","4154.83","3801.44"
"3482ab2b-f644-4938-b5a2-8666a001af78","2025-03-23","China","525af77f-5ffb-4c10-9128-1692d36a15d7","Late","Electronics","86.95",8,"77.28","2.38","Mobile Payment","Senior","Female","Guangzhou","Darrell Shaw","693.22","607.94"
"7001b195-e75e-4816-9fa2-700465d1e12d","2025-05-25","China","118ae016-c8f5-4720-a298-00f25a53f0f0","Environment","Clothing","95.48",7,"64.8","2.27","Cash","Adult","Male","Shanghai","Katie Long","666.09","594.29"
"2ca21328-8eed-40d6-b59a-5284e3dc72c3","2025-10-30","China","cfda7b14-deb8-4fb0-86f0-6c3d6f2aebc2","Citizen","Home & Kitchen","496.32",4,"332.33","91.73","Cash","Young","Female","Beijing","Amanda Jones","1893.55","1557.22"
"06cece55-2ecc-496d-9091-9a4a895dbd8b","2025-03-23","China","440940b9-6e71-4a0d-a9d3-d2d2aa758792","Ahead","Electronics","128.1",3,"110.92","9.8","Cash","Senior","Other","Beijing","Jeanette Mason","374.50","260.58"
"302b204d-d00d-4c2f-82e7-f498a0aaef30","2025-10-30","China","cb80cad4-d65d-4dc1-a3cb-5826cab8620d","Finish","Beauty","136.79",10,"102.85","11.9","Credit Card","Young","Male","Shanghai","Ronnie Hughes","1356.00","1243.15"
"33b849ec-5bf6-4b9e-8dfb-0d3928ec771f","2025-04-16","China","79f9e1e9-700f-40e1-822b-51ec69a23845","Day","Toys","269.67",5,"226.77","53.24","Cash","Young","Female","Guangzhou","Jeffrey Wright","1295.11","1063.34"
"6e2eb41f-5432-4c28-9a64-b38c97fb9b69","2025-03-01","China","2d60b8ad-5506-47b9-93be-dae00b4f7fd9","Add","Toys","159.29",7,"115.55","21.3","Mobile Payment","Adult","Female","Beijing","Alexis Garza","1093.73","971.18"
"72bf35cc-a51c-4415-b4a4-87fbed5733f9","2025-12-20","China","68e811b5-7514-4397-8ecf-9cdcebf21029","Leg","Toys","258.61",5,"173.12","42.45","Mobile Payment","Adult","Other","Shanghai","Kelly Taylor","1250.60","1072.48"
"ce17f678-a7cf-4425-9dc9-f7158a3ec611","2025-07-08","China","6908abf0-da01-4a79-a349-1fc1c709b7bf","Coach","Beauty","73.09",6,"49.7","7.79","Credit Card","Adult","Female","Shanghai","Monica Cabrera","430.75","375.05"
"752de33a-6bb0-4c94-88df-774007f90bde","2025-06-17","China","748656ce-cb33-4faa-bd28-baf417fbddbd","Program","Beauty","113.47",1,"86.45","6.65","Mobile Payment","Adult","Male","Shanghai","Steven Underwood","106.82","19.37"
"43ca8a83-9731-45ec-a532-8d33940a9b56","2025-03-23","China","5c66d659-8b80-42cb-b963-be0b9fda5091","Cup","Beauty","487.35",8,"409.25","67.99","Mobile Payment","Senior","Other","Shanghai","Mark Johnson","3830.81","3413.56"
"2c553532-c799-45a9-a448-cf865d849112","2025-08-18","China","4070ea7b-b30d-42fa-89e3-0b73d84b16b8","Brother","Clothing","140",10,"120.23","7.29","Mobile Payment","Young","Male","Guangzhou","Adrian Mcfarland","1392.71","1262.48"
"d1a95748-ca96-44a2-8736-764eaf9dd2e0","2025-06-17","China","2f16ebf1-01eb-4d6d-9783-7be41aaca9d0","Would","Sports","10.63",10,"7.05","0.23","Mobile Payment","Senior","Female","Guangzhou","Sarah Peters","106.07","89.02"
"54cc82e5-9cff-43ad-8ae8-2af578fd6d33","2025-12-22","China","6dbcbca1-fca4-40b6-bafe-f38a65dd707f","Through","Electronics","111.32",2,"77.68","13.07","Cash","Senior","Male","Guangzhou","Jason Walters","209.57","129.89"
"5e20bd61-8a81-42bf-931a-c8fbe376cfd7","2025-12-02","China","3139a45d-776d-4a5b-99f2-8142d3b60bc9","His","Home & Kitchen","90.14",9,"72.67","6.29","Credit Card","Young","Female","Beijing","Bryan Gibbs","804.97","723.30"
"ef70f26b-3099-4a5b-b809-6b51889b1676","2025-12-02","China","b49d900b-f6cc-4596-b861-0728593622aa","A","Clothing","232.52",1,"198.98","31.55","Mobile Payment","Young","Female","Guangzhou","Beth Miller","200.97","0.99"
"3745b89c-2053-4353-bab9-1c4acf21b0aa","2025-12-01","China","d6f18030-3860-4d4c-a9cc-ffc13dca25ff","White","Beauty","197.33",2,"128.28","32.64","Mobile Payment","Adult","Male","Shanghai","Mariah Ellis","362.02","231.74"
"a96812a1-b82a-4c17-a46f-e3ccd3146aee","2025-06-06","China","3d4a5656-f992-4444-b32c-5694d3a2ad19","Though","Clothing","441.42",2,"318.93","16.27","Credit Card","Young","Male","Guangzhou","Jason Edwards","866.57","545.64"
"5d0adb55-5b83-4c9b-802b-559b9b2ea690","2025-03-03","China","ee5e1e94-e500-4dc4-9f88-3d8c4341633a","Establish","Clothing","189.63",8,"134.02","31.04","Mobile Payment","Young","Female","Guangzhou","Kelly Phillips","1486.00","1343.98"
"17823c40-3118-44d5-bb9c-650e79336d76","2025-12-22","China","9c7f5c61-5f95-41e4-adac-70eeb8e0eb5b","They","Electronics","226.81",10,"193.63","24.1","Cash","Young","Female","Beijing","Katelyn Smith","2244.00","2040.37"
"56a49640-71a0-4e48-ba1e-9b677203bb1b","2025-06-06","China","16d32e6f-796c-48ef-b1db-84f6257c9c1f","Area","Beauty","318.95",7,"192.66","6.94","Mobile Payment","Senior","Male","Shanghai","Heather Johnson","2225.71","2026.05"
"aa3976c5-9c07-4eea-b2fc-b0cf319af37c","2025-09-18","China","f7276344-1238-4140-9cfe-d8de3f936462","Mean","Toys","205.83",8,"164.67","15.62","Credit Card","Young","Female","Guangzhou","Nathan Johnson","1631.02","1458.35"
"a0030324-db0a-4b36-85bc-1571c4e3aa7c","2025-03-03","China","57ff7424-8742-4907-8c80-179eb2f26f27","Available","Beauty","123.59",10,"92.13","9.36","Credit Card","Young","Other","Guangzhou","Anthony Jenkins","1226.54","1124.41"
"72b38680-c168-4352-9f53-bfa541b20791","2025-07-16","China","944681fc-714f-4b79-a543-7c85f751652c","Spend","Sports","192.67",7,"132.09","30.56","Cash","Senior","Other","Guangzhou","Danielle Bean","1318.13","1179.04"
"4ab6c033-b868-4c7c-a935-05f7a7d82f62","2025-09-07","China","ce90f09c-a469-4596-a15f-205671a209b1","Meet","Electronics","238.99",2,"194.58","7.92","Mobile Payment","Senior","Other","Beijing","Brendan Edwards","470.06","273.48"
"7628a195-c6be-43c6-8a12-c714182f5a59","2025-11-20","China","a6a761bd-3440-4c72-bfbc-738b3c6264cb","Message","Home & Kitchen","442.13",1,"272.99","64.47","Credit Card","Senior","Other","Beijing","John Gordon","377.66","103.67"
"e76184dd-2da2-44a7-b5f9-44302b64d418","2025-11-10","China","01cb3f42-b52a-4a46-ab33-100fa1497bb5","With","Beauty","25.53",7,"19.68","2.27","Credit Card","Adult","Other","Guangzhou","Gary Evans","176.44","149.76"
"ebbf07f1-a4b5-4885-9d95-e6e5d4a016d9","2025-08-28","China","435df649-3010-4792-942a-17a013c80b9b","Fish","Home & Kitchen","264.33",10,"231.2","36.4","Mobile Payment","Senior","Other","Beijing","Brian Snow","2606.90","2365.70"
"01bca62e-0c40-41f7-b837-e6c33d9ae3b5","2025-08-28","China","430104dc-4053-4de4-a737-34815a33a3cc","Where","Beauty","449.87",7,"392.78","88.28","Mobile Payment","Young","Other","Guangzhou","Elizabeth Bryan","3060.81","2661.03"
"8ebc4a23-08ea-4578-bd04-5c4349b39971","2025-12-11","China","eec099b1-ed66-476f-a0e9-c9ab3eb0dd29","Hundred","Clothing","42.58",8,"30.26","4.96","Credit Card","Young","Other","Beijing","Amy Dougherty","335.68","297.42"
"0902b3ab-f45a-4e53-bb75-aaf115e689ee","2025-05-25","China","85783671-483a-407d-8eec-4874186f27e2","Even","Clothing","13.8",7,"10.48","0.57","Mobile Payment","Senior","Male","Shanghai","Brandi Taylor","96.03","78.55"
"0f77ad45-e835-44e2-af28-616ef28634b9","2025-07-26","China","cc879e4e-0f5a-4410-b037-c96c35be6035","Born","Sports","145.47",10,"103.8","16.27","Cash","Adult","Other","Shanghai","Dawn Phillips","1438.43","1324.63"
"f28d7eb1-2cfd-4ab0-a524-580be10c38ee","2025-06-17","China","3c853870-705e-4c39-bc0b-7950590e4670","Now","Toys","221.74",2,"196.47","41.56","Credit Card","Young","Female","Beijing","Victoria Hale","401.92","203.45"
"8b72e32b-9ada-4946-abe7-8262a975702a","2025-12-21","China","9b762e13-9592-4868-bf07-3a0c97ef3929","Debate","Beauty","211.42",9,"152.06","35.2","Cash","Young","Male","Shanghai","James Johnson","1867.58","1706.52"
"97856b7f-aeb3-48b0-ae26-c3c16d2589fe","2025-05-03","China","3f83001a-073c-46a4-98bb-109edb5ed5fd","During","Home & Kitchen","438.72",3,"364.98","72.79","Cash","Senior","Female","Shanghai","Kendra Perez","1243.37","875.39"
"c3f61f3e-7529-4719-9b50-bf5c51653e97","2025-05-14","China","632e4af1-d030-4b72-9592-2a825812bdfc","Travel","Electronics","454.76",8,"333.26","55.49","Credit Card","Senior","Female","Shanghai","Jerome Benton","3582.59","3241.33"
"dd5b43cb-10f6-4527-8830-6497a136ea7d","2025-03-12","China","6bd09288-be1e-4eca-ab71-857d2c633148","Race","Clothing","291.49",1,"181.69","31.26","Cash","Senior","Female","Shanghai","Cameron Sandoval","260.23","77.54"
"a24cd623-8740-4f02-970c-fbf899b8c510","2025-12-02","China","d25ed101-3cd4-4742-913d-e3be7b2896e3","Deep","Electronics","336.76",1,"252.92","34.85","Cash","Adult","Other","Beijing","Jessica Castro","301.91","47.99"
"6ef59ce4-f301-48ee-8809-ffc9b6e244ed","2025-04-16","China","851c58ec-8bd5-47c3-a6a2-a2f1f5202343","Cause","Electronics","222.17",1,"181","6.41","Credit Card","Senior","Other","Beijing","Erin Lewis","215.76","33.76"
"df7b7ad4-37c0-4fee-9a18-e454c589cd1a","2025-09-18","China","9447fb25-d866-48d5-b6f7-2d84203977f8","Bit","Clothing","270.99",7,"179.42","43.44","Mobile Payment","Young","Other","Guangzhou","Douglas Patel","1853.49","1667.07"
"fafed766-9534-4d27-9cef-34fc604a0cb9","2025-08-18","China","119becad-4832-43e8-ab7b-02469db16df6","Field","Toys","414.42",3,"268.19","55.14","Cash","Adult","Female","Beijing","William Woods","1188.12","916.93"
"a2846ef2-82b1-4129-a617-1c7d4a1c8f38","2025-12-20","China","9bd7bfb2-a654-42a5-b76f-63e05f1d0bae","Nothing","Beauty","130.26",1,"106.48","10.5","Mobile Payment","Young","Male","Guangzhou","Christopher Oneill","119.76","12.28"
"71279b88-c0be-4991-ad72-caeaa8e8feb1","2025-04-16","China","6637f091-4899-4b82-9e1c-32d9ed57693a","Enough","Beauty","268.46",4,"226.35","36.28","Cash","Senior","Other","Guangzhou","Judy Ward","1037.56","807.21"
"7d8fe13e-f9e8-4315-aa42-beae8b8d3bed","2025-06-06","China","4a4f008d-74b5-404c-ac0a-9ce5afee68b7","Blue","Sports","302.19",3,"185.51","50.99","Credit Card","Senior","Female","Shanghai","Brian Choi","855.58","667.07"
"2a7cbb01-18ce-494a-ac11-239f50f65793","2025-12-02","China","4a8c94a7-6edd-421c-b09e-e108775f86b3","Thus","Beauty","348.68",6,"308.61","1.54","Cash","Adult","Male","Beijing","Sean Barr","2090.54","1775.93"
"48e303d4-3337-4030-9d3a-a16539fcf822","2025-10-09","China","b9c829b7-cf61-44cb-a66e-ae8ecbbe9d2e","Not","Beauty","302.32",1,"226.72","11.15","Credit Card","Young","Other","Shanghai","Melissa Anderson","291.17","63.45"
"b0dbbc8e-9761-44eb-8470-dca2f0d57440","2025-06-06","China","77745488-1f77-4d94-8211-4a04525af57f","Fly","Toys","12.86",5,"7.72","0.49","Credit Card","Adult","Female","Guangzhou","Erika Jimenez","63.81","51.09"
"8ab33547-740e-4133-9ba0-12c0081e02f2","2025-04-16","China","172cf997-1786-48bc-a843-bdbdc9075425","Of","Beauty","122.84",5,"80.2","1.68","Credit Card","Young","Male","Beijing","Leah Moran","612.52","527.32"
"5956811e-c12b-40ad-add3-d6fec8c729cf","2025-03-12","China","561830bf-baef-4084-bbe3-d987716d9f90","Thank","Beauty","229.37",10,"200.38","41.83","Credit Card","Young","Female","Guangzhou","Jacqueline Bush","2251.87","2041.49"
"49243e54-6bfc-4e07-910b-2cb968919753","2025-03-15","China","dc294aa7-25f3-404d-9cf7-130db66c01d3","Able","Beauty","347.87",5,"295.97","37.38","Cash","Adult","Male","Beijing","Maria Jenkins","1701.97","1401.00"
"63ad8457-2d40-4f39-b232-ac95fae0308d","2025-07-07","China","3de8501e-5481-41df-a5e0-120ee4cf70c5","Need","Home & Kitchen","206.76",5,"161.32","12.5","Cash","Young","Male","Beijing","Mark Morgan","1021.30","854.98"
"0e19a405-77d8-474c-9ebb-e623d0da85c0","2025-04-16","China","7f7e49b7-9c3a-41ac-8cad-62f2456e28cc","Education","Sports","40.4",5,"31.44","0.74","Cash","Young","Other","Guangzhou","Angela White","201.26","164.82"
"edcde76e-30a4-4e68-b9df-0775ad6e1268","2025-12-14","China","7c38e3a8-c343-4a68-83dd-d7741940e736","Trial","Electronics","134.68",10,"118.6","11.94","Cash","Adult","Male","Beijing","Robert Carpenter","1334.86","1206.26"
"7a5ba426-c8d8-4329-b4f5-c60851935ec1","2025-11-10","China","77aa503f-aa14-46a8-be54-1f80dfda5d45","Relate","Toys","368.42",6,"325.81","8.42","Credit Card","Young","Female","Guangzhou","Susan Davis","2202.10","1870.29"
"fea16ddd-8a86-4283-9bb2-f9866880a2c1","2025-03-23","China","edbb64c3-3ba8-4cf5-ac9d-1389295be548","Benefit","Toys","112.58",10,"80.67","7.6","Credit Card","Senior","Other","Guangzhou","Nancy Bell","1118.20","1027.53"
"a5312f5e-2209-4579-b8e7-ea8603227651","2025-04-04","China","579ef352-59fa-4365-99ae-d7d69f7e5810","Turn","Toys","473.83",2,"381.37","78.01","Cash","Adult","Other","Guangzhou","Cory Bennett","869.65","486.28"
"7a6bf5d4-5eb1-4526-81f2-14d83a767bff","2025-07-05","China","0703edaf-2c50-4c89-a2d0-cf04e17a245f","Two","Clothing","331.48",8,"222.83","34.82","Mobile Payment","Young","Female","Shanghai","Russell Johnson","2617.02","2386.19"
"2ed02c19-ea29-4f84-8f09-80c6a6a6e81c","2025-05-14","China","6cdfa767-e376-4903-bcea-b75f95f58523","Cold","Electronics","487.08",9,"390.85","0.99","Mobile Payment","Young","Male","Beijing","Renee Hill","4382.73","3982.88"
"34fe525b-7f6a-4e61-9038-7fa303fb704d","2025-02-02","China","05da95bc-dd62-4506-a9c6-080439e80d03","Crime","Toys","408.94",3,"310.28","62.18","Cash","Senior","Male","Beijing","Sean Anderson","1164.64","851.36"
"d450c6c4-0901-46ce-91b7-c11630063a5d","2025-10-19","China","6d108773-2599-48ee-8bfa-dd374e72ba3f","Nature","Home & Kitchen","115.44",9,"79.54","5.98","Mobile Payment","Adult","Female","Guangzhou","Brian Bauer","1032.98","944.44"
"57f272cf-12fb-48f0-b3c6-ec7c999c4678","2025-03-03","China","f3899119-d908-4aaa-b344-719c3f7efb11","Education","Toys","257.07",4,"190.12","28.23","Mobile Payment","Young","Other","Guangzhou","Jennifer Williams","1000.05","805.93"
"46aa3225-de76-4e4f-adcf-1b4b2f3a5d42","2025-04-16","China","3a0552bc-8993-4e1e-885c-0586d72c1c07","Pattern","Beauty","367.46",4,"255.53","64.78","Mobile Payment","Young","Male","Guangzhou","Anne Marshall","1405.06","1145.53"
"6c9b6885-814b-4522-afc7-e1331f60e707","2025-10-19","China","a8c27e63-6b98-4014-a3c6-df4e4c5bbd50","Human","Beauty","160.07",5,"142.48","27.8","Cash","Young","Other","Shanghai","Tammy Morrison","772.55","625.07"
"884176a3-f49c-4515-b0ce-098cc521d2de","2025-06-04","China","11b4f0bc-50cd-4334-8ecf-63168c1e121b","House","Toys","258.43",7,"177.78","28.29","Cash","Young","Female","Shanghai","Deborah Burton","1780.72","1595.94"
"1aa0fbda-1610-4ccc-a33e-eefcd5242782","2025-05-14","China","a15d4c99-8d6c-495b-972a-2e66d8ecd732","Who","Electronics","307.67",6,"214.4","30.69","Credit Card","Young","Male","Beijing","Regina Marquez","1815.33","1594.93"
"5c83cfce-1dfb-4c0e-9b55-1c0a854d5144","2025-06-15","China","d510cc1b-8391-4013-b283-5658d99ef426","Hundred","Sports","36.31",1,"30.77","2.73","Cash","Adult","Male","Beijing","Christian Wright","33.58","1.81"
"bfca1e60-041c-440c-b429-b451029c527b","2025-07-08","China","8a528467-2e27-4313-894b-f8e3f71741fa","Hotel","Clothing","480.35",5,"363.68","70.31","Credit Card","Adult","Female","Beijing","Charles Dickerson","2331.44","1962.76"
"b9c7cdf8-ffef-4aa3-a9d0-e0deae047f31","2025-11-12","China","c343f8ad-b207-4d56-8732-af3e27ce8c45","Fly","Clothing","130.81",4,"79.67","24.52","Credit Card","Young","Male","Guangzhou","Christine Rhodes","498.72","415.05"
"83401614-bfb2-4b0c-906f-a7ea683bab20","2025-05-14","China","c11d5b94-e0b6-4161-906a-f306510c4516","Walk","Clothing","127",7,"82.39","9.18","Mobile Payment","Young","Male","Beijing","Peter Abbott","879.82","790.43"
"287f3f6e-d319-4d1f-80ab-f6bdaafbd5e1","2025-03-23","China","1ca4887a-b51d-4454-8e45-63d92cfb9b20","Join","Clothing","439.61",5,"276.45","27.83","Mobile Payment","Young","Male","Guangzhou","James Byrd","2170.22","1888.77"
"4460adbd-80a3-40d5-90bb-3fd0e1098703","2025-07-07","China","a41e1c11-0b45-4316-9ec6-c7097cdcd7c0","Energy","Toys","181.29",1,"136.1","28.03","Mobile Payment","Adult","Other","Shanghai","Jeffrey Anderson","153.26","16.16"
"1965a543-323a-4ecd-966c-e570c576388f","2025-09-07","China","8e92a381-f231-4fef-a0b3-1e8c9d6fcdaf","Doctor","Home & Kitchen","149.34",9,"103.81","0.49","Mobile Payment","Adult","Other","Beijing","Samuel Smith","1343.57","1230.76"
"b6b5fa9a-aaa6-49e4-a555-009278c54b0d","2025-04-13","China","ac5c096f-c37c-471a-bf22-84b1c2d45dd8","Down","Home & Kitchen","309.95",7,"193.78","48.59","Credit Card","Young","Other","Guangzhou","Joseph May","2121.06","1920.28"
"8754d103-75e7-424f-a7c1-1ea191b97c8d","2025-03-03","China","a251d400-cc9b-49d0-b314-bc8a1606dba8","Bad","Sports","32.25",1,"22.42","0.11","Credit Card","Senior","Other","Shanghai","Mr. John Mahoney","32.14","8.72"
"d6e5b5e6-d6ca-4d02-8b3f-44d0f5a21751","2025-06-04","China","ffb81e44-7df2-4988-93f6-17323ca62d1c","Main","Toys","94.14",9,"69.41","5.12","Cash","Senior","Female","Shanghai","Linda Ruiz","842.14","763.73"
"9e019fc7-8dfe-41a2-bcc9-42d4ee9d92e8","2025-07-07","China","949b5f95-131a-4f04-9319-8fcd6564d9d7","Bring","Clothing","99.22",7,"84.07","6.19","Mobile Payment","Adult","Other","Shanghai","Tom Blair","688.35","597.28"
"742a71a4-5f58-4e09-85c2-6752068ff12c","2025-04-16","China","8eab227f-f04b-4d2e-bf3f-c37e05eb19a2","Admit","Home & Kitchen","343.74",2,"300.73","32.88","Credit Card","Adult","Female","Guangzhou","Justin Perez","654.60","351.87"
"d33203d2-ad75-416e-aa20-5515d12551f6","2025-03-23","China","bc1b7e94-7989-469d-8a47-6da27b639198","Parent","Beauty","342.71",5,"275.06","61.84","Credit Card","Adult","Other","Shanghai","Samuel Hardy","1651.71","1371.65"
"1b8c04ae-e215-4aa9-81e5-11b0f402fc54","2025-05-14","China","6a4ca489-d549-48e3-b220-d7d7aec9fc9b","Rest","Home & Kitchen","165.28",8,"143.63","32.32","Mobile Payment","Senior","Female","Guangzhou","Kathy Wells","1289.92","1138.29"
"0f1a2ef1-164a-40bb-b206-6392d3244b43","2025-07-08","China","f03d383d-b7dd-495f-8ded-8d1124e18a06","Tree","Clothing","403.72",8,"329.32","40.49","Mobile Payment","Adult","Female","Shanghai","Kim Kim","3189.27","2851.95"
"d731b932-cf53-40ae-a75a-e2ac1c302c2f","2025-04-04","China","e2168194-ef5e-4f4f-ba9e-35c6dc16114c","Work","Electronics","207.04",3,"160.64","38.14","Cash","Senior","Male","Beijing","Brian Fowler","582.98","419.34"
"9f7c4280-5d91-4516-b2a1-a5fee97a2966","2025-07-08","China","d8487913-d037-4a18-aa2f-4b031c5ae250","Theory","Clothing","176.23",3,"114.38","26.27","Cash","Senior","Female","Beijing","Maria Torres","502.42","385.04"
"d0f95e62-34a1-4985-9e32-5e69e9694224","2025-09-10","China","95604314-27f5-4085-add9-e6bfac0e98e9","Fly","Toys","219.55",6,"186.62","28.94","Mobile Payment","Young","Female","Beijing","Samantha Hawkins","1288.36","1095.74"
"271380b4-e3cd-4af1-925d-e6c1ad2c6862","2025-03-01","China","f47d83d0-cd2e-4520-bc3f-0ec934e1d207","Card","Electronics","423.23",6,"365.57","63.3","Mobile Payment","Young","Other","Beijing","John James","2476.08","2104.51"
"f0a1abb0-3a16-40fd-b8ef-04e9f62da244","2025-10-11","China","0167b2a0-1b87-4a03-9a40-16444a3f91d2","Safe","Toys","392.48",2,"286.28","7.56","Mobile Payment","Young","Other","Shanghai","Michael Hayes","777.40","489.12"
"93865ce9-fbfd-4df9-afd8-3323d0ca91f4","2025-03-03","China","7fcd2b03-6b2c-46e3-820c-4ffa7fa69260","Simple","Clothing","143.35",6,"122.29","22.42","Credit Card","Senior","Other","Shanghai","Kevin Marshall","837.68","709.39"
"27bcc18c-d0c7-4ab6-9808-7f911d5d64fc","2025-12-22","China","7e685c2c-405d-455b-b9dd-bdc424cb4503","Window","Clothing","444.32",10,"335.68","68.77","Credit Card","Senior","Male","Beijing","Lucas Williams","4374.43","4028.75"
"86bfd17c-e8de-4be2-95c8-abe133f85d6a","2025-10-19","China","d56d6581-745d-4ddc-bd60-9c49ad007d8c","East","Beauty","39.41",3,"34.34","6.71","Credit Card","Adult","Male","Guangzhou","Megan Anderson","111.52","74.18"
"02234a91-f598-42af-b50a-c6dc7d5fb41c","2025-12-13","China","2c59f3e1-490b-4397-876b-f5b8580888ba","Girl","Sports","313.69",8,"280.97","2.5","Credit Card","Young","Female","Guangzhou","Joseph Stein","2507.02","2218.05"
"f9a5be8c-3e07-4444-baff-0ca421d26c38","2025-01-28","China","e932250b-a3a8-4a64-8ed7-ba311bc03541","Protect","Electronics","283.19",9,"202","36.48","Cash","Adult","Female","Shanghai","Mr. Joshua Coleman","2512.23","2301.23"
"f30a01ba-5ee7-4c6f-9bb6-8ecbfdabf88e","2025-10-11","China","cfad3146-4cba-4825-ab54-beaebe6ebc7c","Soldier","Toys","465.74",1,"407.1","17.99","Cash","Young","Female","Guangzhou","Richard Jensen","447.75","39.65"
